Month,Average USD/JPY=,Min USD/JPY=,Max USD/JPY=,Nb of working days,,Month,Average USD/GBP=,Min USD/GBP=,Max USD/GBP=,Nb of working days,,Month,Average USD/CHF=,Min USD/CHF=,Max USD/CHF=,Nb of working days,,Month,Average USD/EUR=,Min USD/EUR=,Max USD/EUR=,Nb of working days
Jan-69,360,360,360,23,,Jan-69,0.418932,0.418009,0.419505,23,,Jan-69,4.318516,4.302388,4.326176,23,,Jan-69,1.057862,1.057213,1.058555,23
Dec-68,360,360,360,22,,Dec-68,0.419352,0.418724,0.419674,22,,Dec-68,4.298179,4.293322,4.303776,22,,Dec-68,1.056856,1.055855,1.057387,22
Nov-68,360,360,360,21,,Nov-68,0.418942,0.418139,0.419795,21,,Nov-68,4.300046,4.294955,4.30336,21,,Nov-68,1.057327,1.055954,1.058037,21
Oct-68,360,360,360,23,,Oct-68,0.418421,0.418188,0.41876,23,,Oct-68,4.296909,4.295016,4.304432,23,,Oct-68,1.058184,1.057366,1.058893,23
Sep-68,360,360,360,21,,Sep-68,0.418851,0.418389,0.41966,21,,Sep-68,4.300463,4.294579,4.306909,21,,Sep-68,1.057314,1.056551,1.058034,21
Aug-68,360,360,360,22,,Aug-68,0.418185,0.417515,0.41966,22,,Aug-68,4.305794,4.299202,4.312601,22,,Aug-68,1.058944,1.05722,1.059688,22
Jul-68,360,360,360,23,,Jul-68,0.418457,0.41749,0.41979,23,,Jul-68,4.297512,4.294614,4.30303,23,,Jul-68,1.058535,1.057576,1.059073,23
Jun-68,360,360,360,20,,Jun-68,0.41931,0.41888,0.419763,20,,Jun-68,4.303588,4.294175,4.310752,20,,Jun-68,1.057728,1.056172,1.058954,20
May-68,360,360,360,23,,May-68,0.418498,0.41719,0.41956,23,,May-68,4.323017,4.295533,4.341317,23,,May-68,1.05471,1.053227,1.056482,23
Apr-68,360,360,360,22,,Apr-68,0.416311,0.415545,0.417289,22,,Apr-68,4.33767,4.330397,4.342051,22,,Apr-68,1.054106,1.053163,1.054951,22
Mar-68,360,360,360,21,,Mar-68,0.416857,0.415307,0.418553,21,,Mar-68,4.331397,4.294213,4.345168,21,,Mar-68,1.053506,1.052388,1.054513,21
Feb-68,360,360,360,21,,Feb-68,0.414954,0.414574,0.415893,21,,Feb-68,4.348364,4.345164,4.350359,21,,Feb-68,1.054346,1.053839,1.054816,21
Jan-68,360,360,360,23,,Jan-68,0.415076,0.414579,0.416052,23,,Jan-68,4.342996,4.325581,4.349598,23,,Jan-68,1.054514,1.05294,1.055409,23
Dec-67,360,360,360,21,,Dec-67,0.415527,0.41321,0.416534,21,,Dec-67,4.317668,4.314433,4.325866,21,,Dec-67,1.048621,1.047761,1.04962,21
Nov-67,360,360,360,22,,Nov-67,0.381333,0.359156,0.413335,22,,Nov-67,4.319598,4.315065,4.330304,22,,Nov-67,1.040635,1.035206,1.048118,22
Oct-67,360,360,360,22,,Oct-67,0.3593,0.359126,0.359461,22,,Oct-67,4.341027,4.331999,4.344438,22,,Oct-67,1.036992,1.036745,1.037138,22
Sep-67,360,360,360,21,,Sep-67,0.359215,0.358971,0.359328,21,,Sep-67,4.341977,4.338395,4.344966,21,,Sep-67,1.037164,1.036899,1.037378,21
Aug-67,360,360,360,23,,Aug-67,0.359018,0.358687,0.359167,23,,Aug-67,4.335972,4.329312,4.342017,23,,Aug-67,1.037227,1.036862,1.037538,23
Jul-67,360,360,360,21,,Jul-67,0.358739,0.358533,0.358987,21,,Jul-67,4.322966,4.31784,4.327502,21,,Jul-67,1.037264,1.036641,1.037991,21
Jun-67,360,360,360,22,,Jun-67,0.358261,0.35798,0.358521,22,,Jun-67,4.31617,4.314722,4.318833,22,,Jun-67,1.036408,1.035951,1.036911,22
May-67,360,360,360,23,,May-67,0.357523,0.357161,0.357803,23,,May-67,4.315375,4.314653,4.317214,23,,May-67,1.036719,1.036131,1.03728,23
Apr-67,360,360,360,20,,Apr-67,0.357256,0.35707,0.357428,20,,Apr-67,4.323944,4.31472,4.333642,20,,Apr-67,1.03798,1.037139,1.03861,20
Mar-67,360,360,360,23,,Mar-67,0.357619,0.357199,0.357881,23,,Mar-67,4.332691,4.329864,4.336025,23,,Mar-67,1.038495,1.038296,1.038761,23
Feb-67,360,360,360,20,,Feb-67,0.357899,0.357653,0.358182,20,,Feb-67,4.335767,4.332751,4.337627,20,,Feb-67,1.03858,1.037893,1.039027,20
Jan-67,360,360,360,22,,Jan-67,0.35831,0.357864,0.35853,22,,Jan-67,4.330414,4.327985,4.337407,22,,Jan-67,1.03957,1.039005,1.039894,22
Dec-66,360,360,360,22,,Dec-66,0.358417,0.35822,0.358637,22,,Dec-66,4.323107,4.319474,4.328798,22,,Dec-66,1.038922,1.038531,1.039309,22
Nov-66,360,360,360,22,,Nov-66,0.358284,0.358135,0.358456,22,,Nov-66,4.320929,4.314841,4.335077,22,,Nov-66,1.038728,1.038107,1.039324,22
Oct-66,360,360,360,21,,Oct-66,0.358184,0.358058,0.358327,21,,Oct-66,4.335068,4.326118,4.339734,21,,Oct-66,1.038889,1.038434,1.039434,21
Sep-66,360,360,360,22,,Sep-66,0.358524,0.358232,0.358836,22,,Sep-66,4.328012,4.323252,4.332826,22,,Sep-66,1.037851,1.036688,1.039333,22
Aug-66,360,360,360,23,,Aug-66,0.358567,0.358382,0.358738,23,,Aug-66,4.32642,4.319823,4.330494,23,,Aug-66,1.036389,1.035965,1.037233,23
Jul-66,360,360,360,21,,Jul-66,0.35861,0.358219,0.358938,21,,Jul-66,4.316848,4.314846,4.319515,21,,Jul-66,1.036504,1.035979,1.037187,21
Jun-66,360,360,360,22,,Jun-66,0.358445,0.358233,0.358682,22,,Jun-66,4.315678,4.314289,4.31852,22,,Jun-66,1.037747,1.037287,1.038321,22
May-66,360,360,360,22,,May-66,0.358127,0.357878,0.358333,22,,May-66,4.316001,4.314812,4.319342,22,,May-66,1.038727,1.038428,1.03909,22
Apr-66,360,360,360,21,,Apr-66,0.357954,0.357804,0.358113,21,,Apr-66,4.329182,4.317701,4.342218,21,,Apr-66,1.038717,1.03849,1.038944,21
Mar-66,360,360,360,23,,Mar-66,0.35773,0.357199,0.358044,23,,Mar-66,4.339768,4.335404,4.343571,23,,Mar-66,1.038224,1.037861,1.038656,23
Feb-66,360,360,360,20,,Feb-66,0.356825,0.356602,0.357101,20,,Feb-66,4.333387,4.326581,4.339441,20,,Feb-66,1.038111,1.037778,1.038351,20
Jan-66,360,360,360,21,,Jan-66,0.356636,0.356513,0.356783,21,,Jan-66,4.327822,4.32003,4.33481,21,,Jan-66,1.037593,1.036993,1.038307,21
Dec-65,360,360,360,23,,Dec-65,0.356871,0.356717,0.356999,23,,Dec-65,4.316838,4.315102,4.31905,23,,Dec-65,1.036621,1.036312,1.037112,23
Nov-65,360,360,360,22,,Nov-65,0.356662,0.356504,0.356787,22,,Nov-65,4.319285,4.316948,4.320817,22,,Nov-65,1.036454,1.036264,1.036679,22
Oct-65,360,360,360,21,,Oct-65,0.356758,0.35664,0.356859,21,,Oct-65,4.319423,4.31643,4.322187,21,,Oct-65,1.036924,1.036555,1.037239,21
Sep-65,360,360,360,22,,Sep-65,0.357613,0.356854,0.358339,22,,Sep-65,4.31694,4.315189,4.31888,22,,Sep-65,1.037327,1.037037,1.037809,22
Aug-65,360,360,360,22,,Aug-65,0.358333,0.358196,0.358441,22,,Aug-65,4.317387,4.314613,4.324097,22,,Aug-65,1.037615,1.037009,1.03786,22
Jul-65,360,360,360,22,,Jul-65,0.358316,0.3581,0.358429,22,,Jul-65,4.323937,4.314396,4.335788,22,,Jul-65,1.037258,1.036802,1.037662,22
Jun-65,360,360,360,22,,Jun-65,0.35811,0.357808,0.358307,22,,Jun-65,4.333687,4.328166,4.33772,22,,Jun-65,1.036876,1.036386,1.037274,22
May-65,360,360,360,21,,May-65,0.357547,0.357284,0.358098,21,,May-65,4.346346,4.340359,4.349229,21,,May-65,1.035805,1.035355,1.036637,21
Apr-65,360,360,360,22,,Apr-65,0.357707,0.357242,0.358505,22,,Apr-65,4.343718,4.336697,4.350038,22,,Apr-65,1.035203,1.034956,1.035416,22
Mar-65,360,360,360,23,,Mar-65,0.358165,0.357823,0.3584,23,,Mar-65,4.343142,4.332262,4.349199,23,,Mar-65,1.035426,1.035044,1.035857,23
Feb-65,360,360,360,20,,Feb-65,0.357786,0.357581,0.357958,20,,Feb-65,4.328301,4.323643,4.334223,20,,Feb-65,1.03522,1.034958,1.03536,20
Jan-65,360,360,360,21,,Jan-65,0.358275,0.358114,0.35849,21,,Jan-65,4.319168,4.314619,4.324712,21,,Jan-65,1.035273,1.035094,1.035481,21
Dec-64,360,360,360,23,,Dec-64,0.358376,0.358135,0.358492,23,,Dec-64,4.314946,4.314355,4.315367,23,,Dec-64,1.035158,1.034965,1.035298,23
Nov-64,360,360,360,21,,Nov-64,0.359059,0.35829,0.359436,21,,Nov-64,4.3152,4.314545,4.315967,21,,Nov-64,1.035429,1.035115,1.035658,21
Oct-64,360,360,360,22,,Oct-64,0.359256,0.359005,0.359374,22,,Oct-64,4.316828,4.314681,4.320057,22,,Oct-64,1.035577,1.035376,1.035812,22
Sep-64,360,360,360,22,,Sep-64,0.359249,0.359142,0.359317,22,,Sep-64,4.319564,4.316395,4.321974,22,,Sep-64,1.035917,1.035755,1.036111,22
Aug-64,360,360,360,21,,Aug-64,0.358844,0.358582,0.359207,21,,Aug-64,4.320507,4.318883,4.32398,21,,Aug-64,1.03603,1.035773,1.03618,21
Jul-64,360,360,360,23,,Jul-64,0.358442,0.358067,0.358751,23,,Jul-64,4.321109,4.316802,4.325733,23,,Jul-64,1.035963,1.035797,1.036228,23
Jun-64,360,360,360,22,,Jun-64,0.357872,0.35749,0.358205,22,,Jun-64,4.315122,4.314549,4.318071,22,,Jun-64,1.036017,1.035658,1.036303,22
May-64,360,360,360,21,,May-64,0.357199,0.357126,0.357329,21,,May-64,4.315242,4.314373,4.316195,21,,May-64,1.035531,1.035426,1.035648,21
Apr-64,360,360,360,22,,Apr-64,0.35727,0.357107,0.357374,22,,Apr-64,4.320743,4.314749,4.328922,22,,Apr-64,1.035463,1.035386,1.03556,22
Mar-64,360,360,360,22,,Mar-64,0.357377,0.357324,0.357438,22,,Mar-64,4.326496,4.323395,4.329937,22,,Mar-64,1.035125,1.034594,1.035511,22
Feb-64,360,360,360,20,,Feb-64,0.357511,0.357338,0.357847,20,,Feb-64,4.324619,4.317253,4.331153,20,,Feb-64,1.034735,1.03456,1.034898,20
Jan-64,360,360,360,23,,Jan-64,0.357369,0.357236,0.357611,23,,Jan-64,4.315839,4.314808,4.317419,23,,Jan-64,1.034808,1.034628,1.034964,23
Dec-63,360,360,360,22,,Dec-63,0.357576,0.357481,0.357655,22,,Dec-63,4.315652,4.314909,4.317453,22,,Dec-63,1.034601,1.034478,1.034898,22
Nov-63,360,360,360,21,,Nov-63,0.357409,0.357344,0.357471,21,,Nov-63,4.316257,4.315452,4.317372,21,,Nov-63,1.034699,1.034546,1.034916,21
Oct-63,360,360,360,23,,Oct-63,0.357417,0.357338,0.357484,23,,Oct-63,4.31528,4.314459,4.3172,23,,Oct-63,1.03518,1.034948,1.035468,23
Sep-63,360,360,360,21,,Sep-63,0.357428,0.357276,0.357512,21,,Sep-63,4.315315,4.31474,4.316058,21,,Sep-63,1.035079,1.034905,1.035344,21
Aug-63,360,360,360,22,,Aug-63,0.357181,0.357023,0.357443,22,,Aug-63,4.316793,4.315447,4.319012,22,,Aug-63,1.034984,1.034844,1.03519,22
Jul-63,360,360,360,23,,Jul-63,0.357023,0.356898,0.357107,23,,Jul-63,4.323377,4.318852,4.329274,23,,Jul-63,1.034855,1.034594,1.035045,23
Jun-63,360,360,360,20,,Jun-63,0.357112,0.357053,0.357166,20,,Jun-63,4.323848,4.319072,4.329128,20,,Jun-63,1.034794,1.034452,1.035043,20
May-63,360,360,360,23,,May-63,0.357179,0.357056,0.357267,23,,May-63,4.323146,4.317376,4.329842,23,,May-63,1.034675,1.034348,1.034988,23
Apr-63,360,360,360,22,,Apr-63,0.357042,0.356938,0.357168,22,,Apr-63,4.328734,4.327519,4.332068,22,,Apr-63,1.03498,1.034738,1.035119,22
Mar-63,360,360,360,21,,Mar-63,0.357067,0.356856,0.357329,21,,Mar-63,4.328088,4.323227,4.331492,21,,Mar-63,1.035286,1.035026,1.035617,21
Feb-63,360,360,360,20,,Feb-63,0.3567,0.356557,0.356832,20,,Feb-63,4.324389,4.322494,4.326358,20,,Feb-63,1.035599,1.035412,1.035861,20
Jan-63,360,360,360,23,,Jan-63,0.356544,0.356339,0.356869,23,,Jan-63,4.324931,4.319417,4.329337,23,,Jan-63,1.035647,1.035133,1.036106,23
Dec-62,360,360,360,21,,Dec-62,0.356698,0.356645,0.356869,21,,Dec-62,4.315491,4.313683,4.322162,21,,Dec-62,1.034878,1.03395,1.035473,21
Nov-62,360,360,360,22,,Nov-62,0.356882,0.356647,0.357048,22,,Nov-62,4.315459,4.313852,4.317173,22,,Nov-62,1.035981,1.035505,1.036626,22
Oct-62,360,360,360,23,,Oct-62,0.356939,0.356825,0.357041,23,,Oct-62,4.321285,4.313219,4.327745,23,,Oct-62,1.035819,1.03538,1.036244,23
Sep-62,360,360,360,20,,Sep-62,0.357013,0.35692,0.357136,20,,Sep-62,4.323086,4.319935,4.326341,20,,Sep-62,1.035497,1.035366,1.035694,20
Aug-62,360,360,360,23,,Aug-62,0.356642,0.356398,0.356996,23,,Aug-62,4.321691,4.319957,4.324228,23,,Aug-62,1.035144,1.034777,1.035531,23
Jul-62,360,360,360,22,,Jul-62,0.356285,0.356088,0.356557,22,,Jul-62,4.316766,4.314246,4.323321,22,,Jul-62,1.034117,1.033683,1.034952,22
Jun-62,360,360,360,21,,Jun-62,0.356082,0.35582,0.356381,21,,Jun-62,4.315112,4.313472,4.316432,21,,Jun-62,1.034495,1.034078,1.034903,21
May-62,360,360,360,23,,May-62,0.355611,0.355384,0.35599,23,,May-62,4.328603,4.314959,4.34597,23,,May-62,1.034723,1.034249,1.035015,23
Apr-62,360,360,360,21,,Apr-62,0.355372,0.3552,0.355676,21,,Apr-62,4.345234,4.339502,4.348763,21,,Apr-62,1.034875,1.034716,1.035068,21
Mar-62,360,360,360,22,,Mar-62,0.355232,0.354992,0.355762,22,,Mar-62,4.339496,4.334092,4.347116,22,,Mar-62,1.035107,1.034599,1.035412,22
Feb-62,360,360,360,20,,Feb-62,0.355311,0.35512,0.355607,20,,Feb-62,4.32651,4.317524,4.335626,20,,Feb-62,1.035388,1.035172,1.035555,20
Jan-62,360,360,360,23,,Jan-62,0.3558,0.355624,0.356131,23,,Jan-62,4.317745,4.314011,4.320558,23,,Jan-62,1.034865,1.034503,1.035423,23
Dec-61,360,360,360,21,,Dec-61,0.355932,0.355538,0.356393,21,,Dec-61,4.315348,4.314011,4.317532,21,,Dec-61,1.034944,1.034503,1.035328,21
Nov-61,360,360,360,22,,Nov-61,0.355266,0.355168,0.355504,22,,Nov-61,4.322457,4.319391,4.324727,22,,Nov-61,1.035598,1.035109,1.036037,22
Oct-61,360,360,360,22,,Oct-61,0.355218,0.355059,0.35542,22,,Oct-61,4.322387,4.317789,4.326659,22,,Oct-61,1.035747,1.035421,1.035998,22
Sep-61,360,360,360,21,,Sep-61,0.355652,0.35537,0.35629,21,,Sep-61,4.315873,4.314437,4.324102,21,,Sep-61,1.036089,1.035713,1.036357,21
Aug-61,360,360,360,23,,Aug-61,0.356816,0.356467,0.357721,23,,Aug-61,4.316596,4.313492,4.321336,23,,Aug-61,1.035563,1.034321,1.036507,23
Jul-61,360,360,360,21,,Jul-61,0.358786,0.357847,0.359148,21,,Jul-61,4.315436,4.314506,4.318534,21,,Jul-61,1.034399,1.03416,1.034632,21
Jun-61,360,360,360,22,,Jun-61,0.358432,0.358015,0.358792,22,,Jun-61,4.320425,4.314249,4.329335,22,,Jun-61,1.034221,1.033973,1.034638,22
May-61,360,360,360,23,,May-61,0.357927,0.357615,0.3584,23,,May-61,4.328453,4.325561,4.330752,23,,May-61,1.034135,1.033916,1.034421,23
Apr-61,360,360,360,20,,Apr-61,0.357392,0.35717,0.357708,20,,Apr-61,4.324058,4.316625,4.328609,20,,Apr-61,1.034161,1.033943,1.034494,20
Mar-61,360,360,360,23,,Mar-61,0.357527,0.357207,0.358206,23,,Mar-61,4.320235,4.297254,4.333472,23,,Mar-61,1.036746,1.033353,1.051486,23
Feb-61,360,360,360,20,,Feb-61,0.357096,0.356564,0.357763,20,,Feb-61,4.319961,4.310847,4.335326,20,,Feb-61,1.050862,1.050027,1.051712,20
Jan-61,360,360,360,22,,Jan-61,0.356325,0.356204,0.356801,22,,Jan-61,4.306315,4.304954,4.3116,22,,Jan-61,1.049732,1.049368,1.05083,22
Dec-60,360,360,360,22,,Dec-60,0.35618,0.355766,0.356679,22,,Dec-60,4.305185,4.304438,4.30666,22,,Dec-60,1.049401,1.049065,1.049718,22
Nov-60,360,360,360,22,,Nov-60,0.355422,0.355009,0.3561,22,,Nov-60,4.307408,4.304882,4.309107,22,,Nov-60,1.049137,1.048718,1.049479,22
Oct-60,360,360,360,21,,Oct-60,0.355735,0.355281,0.35604,21,,Oct-60,4.308487,4.305104,4.312287,21,,Oct-60,1.049813,1.048946,1.05031,21
Sep-60,360,360,360,22,,Sep-60,0.355524,0.355075,0.356167,22,,Sep-60,4.30673,4.304738,4.310969,22,,Sep-60,1.049371,1.049126,1.04965,22
Aug-60,360,360,360,23,,Aug-60,0.35585,0.35562,0.356075,23,,Aug-60,4.310422,4.304961,4.320796,23,,Aug-60,1.049809,1.049637,1.050177,23
Jul-60,360,360,360,21,,Jul-60,0.356096,0.355893,0.356288,21,,Jul-60,4.313301,4.304619,4.318335,21,,Jul-60,1.0495,1.049363,1.049703,21
Jun-60,360,360,360,22,,Jun-60,0.356811,0.356288,0.357265,22,,Jun-60,4.314456,4.313198,4.317217,22,,Jun-60,1.049696,1.049483,1.0498,22
May-60,360,360,360,22,,May-60,0.356368,0.355984,0.356746,22,,May-60,4.323744,4.312529,4.336973,22,,May-60,1.049707,1.049555,1.049908,22
Apr-60,360,360,360,21,,Apr-60,0.355925,0.35565,0.356167,21,,Apr-60,4.338069,4.336072,4.340133,21,,Apr-60,1.049619,1.04952,1.049752,21
Mar-60,360,360,360,23,,Mar-60,0.356397,0.356167,0.356685,23,,Mar-60,4.336099,4.334269,4.337962,23,,Mar-60,1.050036,1.04978,1.05022,23
Feb-60,360,360,360,21,,Feb-60,0.356712,0.356588,0.356849,21,,Feb-60,4.336906,4.331862,4.339646,21,,Feb-60,1.050229,1.050083,1.050416,21
Jan-60,360,360,360,21,,Jan-60,0.357161,0.35681,0.3574,21,,Jan-60,4.326013,4.321314,4.331533,21,,Jan-60,1.050573,1.050029,1.051089,21
,,,,,,Dec-59,0.35731,0.357018,0.357722,23,,Dec-59,4.323028,4.312306,4.342946,23,,Dec-59,1.050529,1.050246,1.050729,23
,,,,,,Nov-59,0.356773,0.356547,0.356988,21,,Nov-59,4.340076,4.334372,4.348361,21,,Nov-59,1.050485,1.050361,1.050654,21
,,,,,,Oct-59,0.356289,0.355936,0.356695,22,,Oct-59,4.338166,4.328227,4.347364,22,,Oct-59,1.050721,1.05029,1.051177,22
,,,,,,Sep-59,0.356675,0.356185,0.357015,22,,Sep-59,4.324485,4.319418,4.330883,22,,Sep-59,1.051132,1.050895,1.05136,22
,,,,,,Aug-59,0.355893,0.355599,0.356301,21,,Aug-59,4.313903,4.309325,4.318043,21,,Aug-59,1.050671,1.050316,1.05099,21
,,,,,,Jul-59,0.355652,0.355536,0.355814,23,,Jul-59,4.309006,4.307883,4.310531,23,,Jul-59,1.050318,1.049842,1.05069,23
,,,,,,Jun-59,0.355531,0.355416,0.355748,22,,Jun-59,4.310986,4.30747,4.318764,22,,Jun-59,1.049982,1.049831,1.050147,22
,,,,,,May-59,0.355284,0.355025,0.355675,21,,May-59,4.322262,4.317464,4.326387,21,,May-59,1.050124,1.050039,1.050256,21
,,,,,,Apr-59,0.355049,0.354914,0.355217,22,,Apr-59,4.322202,4.317975,4.326628,22,,Apr-59,1.050092,1.049969,1.050265,22
,,,,,,Mar-59,0.355525,0.355125,0.355844,22,,Mar-59,4.322282,4.31809,4.327406,22,,Mar-59,1.050386,1.049963,1.050878,22
,,,,,,Feb-59,0.355944,0.355771,0.35614,20,,Feb-59,4.312711,4.31005,4.319554,20,,Feb-59,1.050413,1.050128,1.050694,20
,,,,,,Jan-59,0.356325,0.355864,0.356868,22,,Jan-59,4.311667,4.30847,4.320707,22,,Jan-59,1.051073,1.050196,1.051635,22
,,,,,,Dec-58,0.357551,0.356838,0.35795,23,,Dec-58,4.288595,4.284529,4.308922,23,,Dec-58,1.013648,1.007607,1.051789,23
,,,,,,Nov-58,0.357612,0.357418,0.357877,20,,Nov-58,4.291406,4.284778,4.296437,20,,Nov-58,1.008219,1.00773,1.008547,20
,,,,,,Oct-58,0.358006,0.357838,0.358114,23,,Oct-58,4.291303,4.286372,4.300308,23,,Oct-58,1.008251,1.008009,1.008475,23
,,,,,,Sep-58,0.358266,0.357915,0.358542,22,,Sep-58,4.285118,4.284472,4.285495,22,,Sep-58,1.00778,1.00635,1.008569,22
,,,,,,Aug-58,0.358383,0.357846,0.358764,21,,Aug-58,4.285233,4.284911,4.285729,21,,Aug-58,1.00764,1.006709,1.008545,21
,,,,,,Jul-58,0.358846,0.358577,0.359089,23,,Jul-58,4.285209,4.284692,4.286153,23,,Jul-58,1.008827,1.008302,1.009457,23
,,,,,,Jun-58,0.358249,0.357851,0.358825,21,,Jun-58,4.285113,4.284545,4.285787,21,,Jun-58,1.009282,1.008365,1.010174,21
,,,,,,May-58,0.357792,0.357344,0.358278,22,,May-58,4.285124,4.284546,4.28551,22,,May-58,1.009316,1.008653,1.009747,22
,,,,,,Apr-58,0.357778,0.357448,0.358057,22,,Apr-58,4.28512,4.284692,4.285496,22,,Apr-58,1.010387,1.00831,1.010886,22
,,,,,,Mar-58,0.3573,0.356949,0.357974,21,,Mar-58,4.284919,4.284505,4.285423,21,,Mar-58,1.010113,1.009218,1.011421,21
,,,,,,Feb-58,0.356907,0.356767,0.3571,20,,Feb-58,4.285026,4.28468,4.285132,20,,Feb-58,1.008957,1.00852,1.009537,20
,,,,,,Jan-58,0.356905,0.356651,0.35747,23,,Jan-58,4.285468,4.285015,4.286137,23,,Jan-58,1.008232,1.007261,1.009745,23
,,,,,,Dec-57,0.357184,0.356906,0.357531,22,,Dec-57,4.285157,4.284826,4.286137,22,,Dec-57,1.008688,1.007634,1.010184,22
,,,,,,Nov-57,0.356844,0.356638,0.35711,21,,Nov-57,4.285247,4.284971,4.285525,21,,Nov-57,1.01004,1.008711,1.01079,21
,,,,,,Oct-57,0.357221,0.356327,0.358762,23,,Oct-57,4.285297,4.284651,4.285743,23,,Oct-57,1.011231,1.009361,1.013016,23
,,,,,,Sep-57,0.359565,0.35754,0.35993,21,,Sep-57,4.28527,4.284651,4.285743,21,,Sep-57,1.012377,1.010263,1.013808,21
,,,,,,Aug-57,0.359842,0.359381,0.359913,22,,Aug-57,4.285373,4.284884,4.285889,22,,Aug-57,0.993142,0.955488,1.013103,22
,,,,,,Jul-57,0.359697,0.359091,0.359882,23,,Jul-57,4.286013,4.285423,4.286735,23,,Jul-57,0.95573,0.955477,0.956109,23
,,,,,,Jun-57,0.358524,0.358046,0.358998,20,,Jun-57,4.285118,4.284447,4.285656,20,,Jun-57,0.955939,0.955674,0.95616,20
,,,,,,May-57,0.357753,0.357296,0.35815,23,,May-57,4.285334,4.284986,4.286239,23,,May-57,0.956197,0.955796,0.956408,23
,,,,,,Apr-57,0.357474,0.357326,0.357925,22,,Apr-57,4.286367,4.285102,4.287288,22,,Apr-57,0.956231,0.955989,0.956472,22
,,,,,,Mar-57,0.357603,0.357287,0.358135,21,,Mar-57,4.288287,4.284899,4.29348,21,,Mar-57,0.956251,0.956133,0.956407,21
,,,,,,Feb-57,0.357478,0.357275,0.357623,20,,Feb-57,4.289897,4.286735,4.292633,20,,Feb-57,0.956163,0.955904,0.956389,20
,,,,,,Jan-57,0.357741,0.357143,0.358518,23,,Jan-57,4.286179,4.285117,4.287056,23,,Jan-57,0.955829,0.955276,0.95615,23
,,,,,,Dec-56,0.358396,0.357818,0.358813,21,,Dec-56,4.284935,4.284213,4.285495,21,,Dec-56,0.955501,0.955005,0.956138,21
,,,,,,Nov-56,0.35862,0.358144,0.359142,22,,Nov-56,4.28493,4.284109,4.285846,22,,Nov-56,0.954699,0.954285,0.95511,22
,,,,,,Oct-56,0.358216,0.357995,0.35905,23,,Oct-56,4.28592,4.284999,4.287175,23,,Oct-56,0.954217,0.953516,0.954779,23
,,,,,,Sep-56,0.358464,0.357759,0.358875,20,,Sep-56,4.284816,4.284313,4.285145,20,,Sep-56,0.953019,0.952609,0.953321,20
,,,,,,Aug-56,0.358622,0.358144,0.358972,23,,Aug-56,4.285456,4.284838,4.285933,23,,Aug-56,0.953458,0.952966,0.953956,23
,,,,,,Jul-56,0.359099,0.358836,0.359316,22,,Jul-56,4.285352,4.284619,4.286372,22,,Jul-56,0.954277,0.953513,0.954887,22
,,,,,,Jun-56,0.359313,0.359003,0.359596,21,,Jun-56,4.285719,4.284607,4.287404,21,,Jun-56,0.956252,0.954767,0.957075,21
,,,,,,May-56,0.359044,0.358783,0.359228,23,,May-56,4.286014,4.285133,4.288333,23,,May-56,0.958148,0.957025,0.958622,23
,,,,,,Apr-56,0.359234,0.358888,0.359643,21,,Apr-56,4.285122,4.28448,4.285714,21,,Apr-56,0.958577,0.958006,0.959088,21
,,,,,,Mar-56,0.359693,0.35942,0.360096,22,,Mar-56,4.285073,4.284553,4.285424,22,,Mar-56,0.95888,0.958507,0.959163,22
,,,,,,Feb-56,0.359621,0.359294,0.36007,21,,Feb-56,4.284855,4.284466,4.285003,21,,Feb-56,0.958228,0.957793,0.958546,21
,,,,,,Jan-56,0.359317,0.359055,0.359689,22,,Jan-56,4.285208,4.284611,4.285482,22,,Jan-56,0.958285,0.957764,0.958797,22
,,,,,,Dec-55,0.359122,0.358435,0.359851,22,,Dec-55,4.28498,4.284712,4.285351,22,,Dec-55,0.957653,0.956371,0.958944,22
,,,,,,Nov-55,0.358918,0.358496,0.359567,22,,Nov-55,4.285036,4.284393,4.2857,22,,Nov-55,0.956937,0.956244,0.957834,22
,,,,,,Oct-55,0.359551,0.359374,0.359781,21,,Oct-55,4.285745,4.285162,4.286136,21,,Oct-55,0.957459,0.955577,0.958268,21
,,,,,,Sep-55,0.360414,0.359619,0.361112,22,,Sep-55,4.285356,4.284074,4.28583,22,,Sep-55,0.955169,0.954301,0.955881,22
,,,,,,Aug-55,0.360369,0.360003,0.360794,23,,Aug-55,4.285983,4.285075,4.28708,23,,Aug-55,0.954647,0.954344,0.95523,23
,,,,,,Jul-55,0.360562,0.359635,0.360942,21,,Jul-55,4.285768,4.285046,4.286208,21,,Jul-55,0.955716,0.954398,0.956472,21
,,,,,,Jun-55,0.359601,0.358719,0.360313,22,,Jun-55,4.285243,4.284755,4.285932,22,,Jun-55,0.95569,0.954665,0.956178,22
,,,,,,May-55,0.358275,0.357585,0.358947,22,,May-55,4.285486,4.284915,4.285947,22,,May-55,0.954174,0.953454,0.954727,22
,,,,,,Apr-55,0.356921,0.356404,0.357394,21,,Apr-55,4.285935,4.285016,4.287868,21,,Apr-55,0.952932,0.950662,0.954239,21
,,,,,,Mar-55,0.356345,0.355762,0.35666,23,,Mar-55,4.286195,4.284477,4.287216,23,,Mar-55,0.949733,0.948634,0.950611,23
,,,,,,Feb-55,0.35701,0.356055,0.357185,20,,Feb-55,4.288045,4.286881,4.290237,20,,Feb-55,0.949738,0.948837,0.950146,20
